policy_id,participant_id,product_name,product_category,has_pif,start_date,end_date,term_years,payment_mode,contribution_amount,status,agent_id,branch
POL0000202,PTP001045,Family Takaful - Retirement,Family,True,2021-10-13,2031-10-11,10,Monthly,1631.46,Active,AGT0033,Terengganu
POL0000203,PTP001229,Medical & Health Takaful,Family,False,2022-03-13,2027-03-12,5,Annual,58.62,Lapsed,AGT0002,Labuan
POL0000204,PTP000513,Fire Takaful,General,False,2021-02-02,2036-01-30,15,Quarterly,1542.78,Active,AGT0043,Labuan
POL0000205,PTP001947,Medical & Health Takaful,Family,False,2026-02-11,2027-02-11,1,Semi-Annual,285.7,Active,AGT0033,Labuan
POL0000206,PTP002673,Motor Takaful,General,False,2025-05-17,2030-05-16,5,Monthly,52.14,Active,AGT0022,Perak
POL0000207,PTP000300,Family Takaful - Education,Family,True,2022-08-03,2032-07-31,10,Semi-Annual,324.58,Active,AGT0126,Sarawak
POL0000208,PTP002777,Family Takaful - Education,Family,True,2024-11-29,2039-11-26,15,Annual,1705.09,Cancelled,AGT0025,Perlis
POL0000209,PTP000493,Fire Takaful,General,False,2026-04-29,2027-04-29,1,Annual,783.59,Active,AGT0103,Kelantan
POL0000210,PTP001865,Medical & Health Takaful,Family,False,2024-04-27,2025-04-27,1,Annual,1234.15,Active,AGT0061,Sarawak
POL0000211,PTP001178,Personal Accident Takaful,General,False,2023-12-26,2024-12-25,1,Semi-Annual,84.06,Active,AGT0073,Perak
POL0000212,PTP002763,Medical & Health Takaful,Family,False,2025-02-02,2030-02-01,5,Quarterly,1571.65,Cancelled,AGT0047,Perak
POL0000213,PTP000362,Motor Takaful,General,False,2021-11-08,2031-11-06,10,Monthly,525.56,Active,AGT0093,Negeri Sembilan
POL0000214,PTP001959,Fire Takaful,General,False,2023-09-24,2038-09-20,15,Monthly,147.63,Active,AGT0030,Penang
POL0000215,PTP001347,Family Takaful - Education,Family,True,2022-01-29,2023-01-29,1,Quarterly,185.02,Active,AGT0008,Kuala Lumpur
POL0000216,PTP000552,Medical & Health Takaful,Family,False,2024-11-29,2044-11-24,20,Quarterly,1165.05,Active,AGT0120,Pahang
POL0000217,PTP002449,Medical & Health Takaful,Family,False,2023-04-13,2028-04-11,5,Quarterly,671.36,Active,AGT0023,Sabah
POL0000218,PTP000442,Family Takaful - Retirement,Family,True,2025-07-09,2040-07-05,15,Semi-Annual,1161.76,Active,AGT0130,Perlis
POL0000219,PTP002596,Medical & Health Takaful,Family,False,2024-03-07,2029-03-06,5,Monthly,1634.01,Matured,AGT0024,Labuan
POL0000220,PTP002838,Family Takaful - Life Protection,Family,True,2025-07-28,2040-07-24,15,Quarterly,761.49,Active,AGT0138,Pahang
POL0000221,PTP001081,Personal Accident Takaful,General,False,2022-11-13,2037-11-09,15,Semi-Annual,1356.13,Active,AGT0009,Perak
POL0000222,PTP000086,Motor Takaful,General,False,2025-05-22,2026-05-22,1,Annual,218.4,Lapsed,AGT0082,Penang
POL0000223,PTP002414,Family Takaful - Education,Family,True,2024-10-16,2034-10-14,10,Quarterly,456.52,Active,AGT0030,Kelantan
POL0000224,PTP002670,Family Takaful - Life Protection,Family,True,2021-08-22,2026-08-21,5,Semi-Annual,1977.29,Matured,AGT0056,Kelantan
POL0000225,PTP002451,Fire Takaful,General,False,2023-04-03,2024-04-02,1,Monthly,224.35,Active,AGT0010,Kuala Lumpur
POL0000226,PTP002156,Personal Accident Takaful,General,False,2023-08-20,2024-08-19,1,Monthly,1128.44,Lapsed,AGT0080,Kuala Lumpur
POL0000227,PTP000711,Motor Takaful,General,False,2023-08-03,2033-07-31,10,Semi-Annual,1413.09,Active,AGT0140,Sabah
POL0000228,PTP002560,Fire Takaful,General,False,2021-07-27,2041-07-22,20,Monthly,1492.21,Matured,AGT0057,Putrajaya
POL0000229,PTP001709,Medical & Health Takaful,Family,False,2021-12-29,2026-12-28,5,Annual,1552.11,Active,AGT0007,Penang
POL0000230,PTP000575,Family Takaful - Life Protection,Family,True,2025-10-24,2045-10-19,20,Semi-Annual,180.22,Lapsed,AGT0066,Putrajaya
POL0000231,PTP000016,Personal Accident Takaful,General,False,2024-11-24,2029-11-23,5,Monthly,193.62,Active,AGT0090,Sarawak
POL0000232,PTP002763,Personal Accident Takaful,General,False,2023-09-29,2024-09-28,1,Annual,1730.94,Active,AGT0052,Putrajaya
POL0000233,PTP002535,Motor Takaful,General,False,2024-04-03,2029-04-02,5,Monthly,234.6,Lapsed,AGT0036,Perlis
POL0000234,PTP002484,Family Takaful - Life Protection,Family,True,2026-04-28,2041-04-24,15,Semi-Annual,1480.22,Active,AGT0027,Kelantan
POL0000235,PTP001990,Medical & Health Takaful,Family,False,2026-05-16,2027-05-16,1,Annual,1042.72,Active,AGT0033,Sarawak
POL0000236,PTP001676,Family Takaful - Life Protection,Family,True,2025-11-07,2045-11-02,20,Semi-Annual,1075.63,Active,AGT0102,Sabah
POL0000237,PTP001884,Medical & Health Takaful,Family,False,2022-12-06,2042-12-01,20,Annual,359.88,Active,AGT0114,Selangor
POL0000238,PTP002335,Fire Takaful,General,False,2023-03-09,2038-03-05,15,Monthly,1304.98,Matured,AGT0084,Sabah
POL0000239,PTP000768,Motor Takaful,General,False,2021-01-03,2035-12-31,15,Quarterly,618.3,Lapsed,AGT0145,Johor
POL0000240,PTP000556,Family Takaful - Retirement,Family,True,2024-10-30,2044-10-25,20,Annual,979.41,Active,AGT0083,Labuan
POL0000241,PTP001558,Family Takaful - Retirement,Family,True,2021-04-13,2041-04-08,20,Semi-Annual,1685.28,Cancelled,AGT0137,Selangor
POL0000242,PTP001299,Family Takaful - Education,Family,True,2021-10-24,2031-10-22,10,Annual,293.36,Active,AGT0100,Pahang
POL0000243,PTP001978,Motor Takaful,General,False,2023-02-11,2043-02-06,20,Quarterly,186.44,Active,AGT0091,Kelantan
POL0000244,PTP001438,Personal Accident Takaful,General,False,2022-01-16,2042-01-11,20,Monthly,1089.11,Active,AGT0079,Perlis
POL0000245,PTP000162,Family Takaful - Education,Family,True,2025-01-18,2026-01-18,1,Quarterly,58.51,Active,AGT0047,Putrajaya
POL0000246,PTP002299,Personal Accident Takaful,General,False,2026-07-06,2036-07-03,10,Monthly,1296.93,Active,AGT0005,Perak
POL0000247,PTP002416,Family Takaful - Life Protection,Family,True,2021-03-15,2022-03-15,1,Quarterly,248.27,Active,AGT0004,Penang
POL0000248,PTP002637,Motor Takaful,General,False,2025-05-23,2026-05-23,1,Quarterly,1012.14,Active,AGT0006,Kelantan
POL0000249,PTP002710,Fire Takaful,General,False,2024-11-12,2029-11-11,5,Quarterly,1991.15,Active,AGT0049,Perlis
POL0000250,PTP002477,Family Takaful - Life Protection,Family,True,2022-05-03,2042-04-28,20,Quarterly,80.57,Matured,AGT0004,Labuan
POL0000251,PTP002618,Family Takaful - Life Protection,Family,True,2021-03-23,2026-03-22,5,Quarterly,1634.15,Matured,AGT0109,Perak
POL0000252,PTP001064,Fire Takaful,General,False,2026-01-23,2036-01-21,10,Semi-Annual,516.48,Cancelled,AGT0084,Labuan
POL0000253,PTP002828,Family Takaful - Education,Family,True,2024-02-09,2034-02-06,10,Semi-Annual,812.51,Matured,AGT0127,Melaka
POL0000254,PTP000204,Fire Takaful,General,False,2025-04-08,2045-04-03,20,Quarterly,1811.28,Active,AGT0078,Melaka
POL0000255,PTP001527,Family Takaful - Life Protection,Family,True,2023-11-08,2033-11-05,10,Semi-Annual,1462.88,Active,AGT0110,Perlis
POL0000256,PTP001450,Personal Accident Takaful,General,False,2023-03-25,2033-03-22,10,Semi-Annual,1038.02,Active,AGT0059,Terengganu
POL0000257,PTP002683,Motor Takaful,General,False,2025-10-24,2030-10-23,5,Annual,1716.62,Active,AGT0101,Negeri Sembilan
POL0000258,PTP002121,Family Takaful - Retirement,Family,True,2023-09-12,2028-09-10,5,Annual,107.13,Active,AGT0135,Labuan
POL0000259,PTP000019,Motor Takaful,General,False,2024-04-05,2029-04-04,5,Annual,360.18,Lapsed,AGT0144,Sarawak
POL0000260,PTP002691,Personal Accident Takaful,General,False,2023-10-29,2033-10-26,10,Annual,525.52,Cancelled,AGT0087,Kuala Lumpur
POL0000261,PTP001459,Family Takaful - Education,Family,True,2024-06-05,2034-06-03,10,Semi-Annual,1609.43,Cancelled,AGT0009,Sabah
POL0000262,PTP002180,Family Takaful - Retirement,Family,True,2025-07-01,2040-06-27,15,Monthly,372.11,Active,AGT0051,Melaka
POL0000263,PTP000706,Personal Accident Takaful,General,False,2023-03-15,2043-03-10,20,Annual,139.07,Active,AGT0126,Perak
POL0000264,PTP002418,Family Takaful - Retirement,Family,True,2024-01-10,2034-01-07,10,Monthly,1350.56,Active,AGT0008,Penang
POL0000265,PTP001728,Family Takaful - Life Protection,Family,True,2024-10-04,2044-09-29,20,Monthly,1985.97,Active,AGT0034,Selangor
POL0000266,PTP001229,Family Takaful - Retirement,Family,True,2021-04-05,2026-04-04,5,Monthly,1920.87,Active,AGT0088,Kedah
POL0000267,PTP000266,Family Takaful - Life Protection,Family,True,2026-03-16,2046-03-11,20,Quarterly,566.41,Lapsed,AGT0126,Pahang
POL0000268,PTP000771,Family Takaful - Education,Family,True,2022-02-16,2023-02-16,1,Semi-Annual,327.36,Active,AGT0071,Sabah
POL0000269,PTP001643,Family Takaful - Retirement,Family,True,2023-01-27,2038-01-23,15,Quarterly,1643.37,Active,AGT0098,Sabah
POL0000270,PTP002736,Family Takaful - Retirement,Family,True,2022-03-31,2023-03-31,1,Annual,1070.97,Active,AGT0050,Terengganu
POL0000271,PTP001428,Family Takaful - Retirement,Family,True,2024-11-02,2025-11-02,1,Annual,556.11,Cancelled,AGT0021,Kedah
POL0000272,PTP001328,Family Takaful - Education,Family,True,2021-11-18,2036-11-14,15,Semi-Annual,1347.85,Active,AGT0092,Pahang
POL0000273,PTP002803,Family Takaful - Life Protection,Family,True,2026-02-02,2027-02-02,1,Annual,1851.42,Active,AGT0048,Johor
POL0000274,PTP001703,Medical & Health Takaful,Family,False,2023-03-30,2028-03-28,5,Annual,912.41,Active,AGT0036,Penang
POL0000275,PTP002736,Family Takaful - Retirement,Family,True,2026-05-03,2036-04-30,10,Quarterly,1928.48,Lapsed,AGT0066,Johor
POL0000276,PTP000712,Personal Accident Takaful,General,False,2025-10-04,2026-10-04,1,Monthly,1051.71,Active,AGT0114,Kelantan
POL0000277,PTP000655,Family Takaful - Education,Family,True,2021-08-31,2036-08-27,15,Monthly,1163.49,Active,AGT0111,Kedah
POL0000278,PTP000083,Personal Accident Takaful,General,False,2023-08-21,2043-08-16,20,Monthly,1215.54,Active,AGT0127,Kuala Lumpur
POL0000279,PTP001273,Family Takaful - Retirement,Family,True,2021-05-14,2031-05-12,10,Quarterly,1456.15,Matured,AGT0033,Perlis
POL0000280,PTP001806,Family Takaful - Life Protection,Family,True,2022-02-14,2027-02-13,5,Quarterly,1906.92,Active,AGT0059,Kuala Lumpur
POL0000281,PTP001264,Motor Takaful,General,False,2024-11-10,2025-11-10,1,Quarterly,1332.26,Active,AGT0095,Kedah
POL0000282,PTP001642,Family Takaful - Retirement,Family,True,2025-02-09,2026-02-09,1,Quarterly,1725.09,Active,AGT0061,Johor
POL0000283,PTP001009,Family Takaful - Retirement,Family,True,2022-06-27,2037-06-23,15,Semi-Annual,755.53,Active,AGT0120,Sabah
POL0000284,PTP002484,Motor Takaful,General,False,2021-09-19,2022-09-19,1,Semi-Annual,1450.75,Active,AGT0074,Melaka
POL0000285,PTP000795,Family Takaful - Education,Family,True,2023-04-12,2033-04-09,10,Semi-Annual,535.03,Active,AGT0022,Kuala Lumpur
POL0000286,PTP002809,Fire Takaful,General,False,2022-10-05,2042-09-30,20,Monthly,993.43,Active,AGT0028,Pahang
POL0000287,PTP000065,Medical & Health Takaful,Family,False,2022-08-26,2042-08-21,20,Annual,273.65,Active,AGT0100,Pahang
POL0000288,PTP000264,Medical & Health Takaful,Family,False,2023-05-26,2028-05-24,5,Annual,1043.01,Active,AGT0022,Kuala Lumpur
POL0000289,PTP002995,Motor Takaful,General,False,2026-06-27,2031-06-26,5,Quarterly,1649.19,Active,AGT0141,Kedah
POL0000290,PTP001627,Motor Takaful,General,False,2021-11-06,2031-11-04,10,Annual,913.17,Active,AGT0124,Johor
POL0000291,PTP000111,Family Takaful - Retirement,Family,True,2022-07-15,2042-07-10,20,Annual,1052.0,Active,AGT0114,Negeri Sembilan
POL0000292,PTP001419,Personal Accident Takaful,General,False,2021-11-28,2031-11-26,10,Monthly,1733.61,Active,AGT0082,Kuala Lumpur
POL0000293,PTP000043,Personal Accident Takaful,General,False,2022-12-29,2023-12-29,1,Annual,305.32,Lapsed,AGT0134,Kedah
POL0000294,PTP002296,Medical & Health Takaful,Family,False,2021-05-21,2026-05-20,5,Semi-Annual,1502.31,Active,AGT0015,Sabah
POL0000295,PTP002435,Family Takaful - Retirement,Family,True,2025-06-26,2040-06-22,15,Monthly,1534.4,Active,AGT0013,Melaka
POL0000296,PTP000035,Motor Takaful,General,False,2023-04-23,2033-04-20,10,Annual,845.77,Active,AGT0077,Penang
POL0000297,PTP002198,Fire Takaful,General,False,2022-08-22,2027-08-21,5,Monthly,1588.17,Active,AGT0063,Perak
POL0000298,PTP001829,Family Takaful - Life Protection,Family,True,2021-10-21,2022-10-21,1,Semi-Annual,1749.13,Active,AGT0063,Melaka
POL0000299,PTP001538,Family Takaful - Education,Family,True,2022-02-16,2042-02-11,20,Quarterly,655.48,Active,AGT0061,Sabah
POL0000300,PTP001482,Personal Accident Takaful,General,False,2023-08-25,2028-08-23,5,Quarterly,111.48,Active,AGT0020,Kelantan
POL0000301,PTP002143,Family Takaful - Education,Family,True,2025-08-11,2030-08-10,5,Monthly,859.91,Active,AGT0145,Penang
POL0000302,PTP002657,Fire Takaful,General,False,2026-05-16,2031-05-15,5,Monthly,1489.64,Active,AGT0131,Negeri Sembilan
POL0000303,PTP002655,Medical & Health Takaful,Family,False,2025-10-21,2040-10-17,15,Monthly,409.17,Active,AGT0034,Penang
POL0000304,PTP001053,Fire Takaful,General,False,2022-02-13,2023-02-13,1,Monthly,1934.72,Active,AGT0112,Kedah
POL0000305,PTP001102,Motor Takaful,General,False,2025-02-04,2026-02-04,1,Semi-Annual,1599.19,Active,AGT0056,Putrajaya
POL0000306,PTP000027,Motor Takaful,General,False,2025-03-01,2026-03-01,1,Monthly,1541.26,Active,AGT0078,Terengganu
POL0000307,PTP001064,Family Takaful - Retirement,Family,True,2025-09-18,2045-09-13,20,Annual,971.59,Active,AGT0100,Johor
POL0000308,PTP002458,Family Takaful - Life Protection,Family,True,2026-02-01,2041-01-28,15,Quarterly,1022.11,Active,AGT0030,Perlis
POL0000309,PTP000580,Personal Accident Takaful,General,False,2025-10-10,2030-10-09,5,Annual,1190.08,Active,AGT0103,Kelantan
POL0000310,PTP001805,Motor Takaful,General,False,2023-06-16,2024-06-15,1,Annual,775.9,Active,AGT0026,Sarawak
POL0000311,PTP002231,Personal Accident Takaful,General,False,2026-05-12,2036-05-09,10,Monthly,1655.17,Active,AGT0036,Sarawak
POL0000312,PTP002816,Fire Takaful,General,False,2024-03-28,2039-03-25,15,Semi-Annual,1924.76,Active,AGT0101,Kelantan
POL0000313,PTP000721,Medical & Health Takaful,Family,False,2025-10-04,2030-10-03,5,Monthly,1468.67,Active,AGT0029,Penang
POL0000314,PTP001873,Medical & Health Takaful,Family,False,2022-02-01,2032-01-30,10,Monthly,389.53,Active,AGT0076,Kedah
POL0000315,PTP000462,Motor Takaful,General,False,2025-06-14,2045-06-09,20,Quarterly,1487.39,Matured,AGT0107,Melaka
POL0000316,PTP001963,Family Takaful - Education,Family,True,2023-10-23,2038-10-19,15,Annual,660.73,Active,AGT0124,Selangor
POL0000317,PTP000887,Medical & Health Takaful,Family,False,2023-08-06,2024-08-05,1,Quarterly,105.2,Active,AGT0059,Kelantan
POL0000318,PTP002986,Family Takaful - Life Protection,Family,True,2021-11-19,2031-11-17,10,Quarterly,1174.47,Lapsed,AGT0038,Johor
POL0000319,PTP002709,Fire Takaful,General,False,2022-11-18,2037-11-14,15,Annual,1873.33,Active,AGT0058,Melaka
POL0000320,PTP000264,Family Takaful - Education,Family,True,2023-12-19,2024-12-18,1,Quarterly,785.38,Active,AGT0021,Putrajaya
POL0000321,PTP000698,Family Takaful - Life Protection,Family,True,2022-10-05,2032-10-02,10,Quarterly,985.64,Active,AGT0138,Johor
POL0000322,PTP001829,Fire Takaful,General,False,2025-06-29,2026-06-29,1,Annual,1703.57,Active,AGT0115,Melaka
POL0000323,PTP002362,Medical & Health Takaful,Family,False,2024-03-12,2044-03-07,20,Monthly,1247.89,Active,AGT0035,Johor
POL0000324,PTP002009,Family Takaful - Education,Family,True,2022-03-29,2032-03-26,10,Annual,1115.26,Lapsed,AGT0107,Terengganu
POL0000325,PTP002117,Fire Takaful,General,False,2022-01-24,2042-01-19,20,Monthly,1258.63,Cancelled,AGT0003,Perlis
POL0000326,PTP000316,Medical & Health Takaful,Family,False,2023-05-16,2033-05-13,10,Quarterly,842.45,Active,AGT0105,Sarawak
POL0000327,PTP000386,Family Takaful - Life Protection,Family,True,2026-03-04,2036-03-01,10,Annual,1673.97,Lapsed,AGT0107,Johor
POL0000328,PTP001715,Motor Takaful,General,False,2024-06-03,2044-05-29,20,Annual,850.52,Matured,AGT0130,Penang
POL0000329,PTP000364,Motor Takaful,General,False,2023-05-16,2043-05-11,20,Monthly,1713.24,Active,AGT0043,Kuala Lumpur
POL0000330,PTP000467,Personal Accident Takaful,General,False,2023-04-29,2024-04-28,1,Annual,1024.2,Cancelled,AGT0090,Sarawak
POL0000331,PTP002799,Fire Takaful,General,False,2022-12-05,2023-12-05,1,Quarterly,808.58,Active,AGT0031,Kedah
POL0000332,PTP000315,Medical & Health Takaful,Family,False,2024-09-11,2034-09-09,10,Monthly,1177.87,Active,AGT0015,Kedah
POL0000333,PTP001951,Fire Takaful,General,False,2022-11-01,2042-10-27,20,Semi-Annual,746.65,Active,AGT0086,Kedah
POL0000334,PTP001400,Fire Takaful,General,False,2025-09-21,2030-09-20,5,Monthly,1376.16,Active,AGT0072,Sarawak
POL0000335,PTP002473,Fire Takaful,General,False,2022-09-24,2027-09-23,5,Semi-Annual,1826.01,Active,AGT0070,Penang
POL0000336,PTP002459,Fire Takaful,General,False,2023-01-25,2033-01-22,10,Monthly,1137.42,Active,AGT0066,Labuan
POL0000337,PTP001725,Family Takaful - Life Protection,Family,True,2022-03-12,2027-03-11,5,Annual,1428.0,Lapsed,AGT0032,Kelantan
POL0000338,PTP000956,Motor Takaful,General,False,2023-12-06,2033-12-03,10,Quarterly,553.51,Lapsed,AGT0143,Melaka
POL0000339,PTP001304,Family Takaful - Life Protection,Family,True,2022-01-20,2032-01-18,10,Monthly,809.74,Active,AGT0003,Labuan
POL0000340,PTP002449,Medical & Health Takaful,Family,False,2024-10-15,2044-10-10,20,Annual,139.98,Active,AGT0079,Terengganu
POL0000341,PTP002373,Motor Takaful,General,False,2026-03-19,2031-03-18,5,Monthly,1277.79,Active,AGT0046,Johor
POL0000342,PTP001888,Medical & Health Takaful,Family,False,2023-02-10,2033-02-07,10,Monthly,1319.16,Active,AGT0131,Penang
POL0000343,PTP000273,Family Takaful - Life Protection,Family,True,2023-06-03,2043-05-29,20,Annual,967.41,Active,AGT0123,Perak
POL0000344,PTP000496,Medical & Health Takaful,Family,False,2023-07-17,2033-07-14,10,Quarterly,1950.51,Active,AGT0044,Sabah
POL0000345,PTP001108,Family Takaful - Education,Family,True,2023-07-30,2024-07-29,1,Quarterly,853.0,Active,AGT0061,Perlis
POL0000346,PTP001281,Family Takaful - Retirement,Family,True,2021-03-01,2022-03-01,1,Monthly,1788.54,Active,AGT0080,Negeri Sembilan
POL0000347,PTP001100,Family Takaful - Life Protection,Family,True,2024-04-29,2044-04-24,20,Semi-Annual,1751.6,Active,AGT0008,Sabah
POL0000348,PTP002840,Family Takaful - Retirement,Family,True,2023-09-30,2033-09-27,10,Semi-Annual,64.28,Active,AGT0090,Penang
POL0000349,PTP000484,Fire Takaful,General,False,2025-10-11,2026-10-11,1,Annual,1960.76,Cancelled,AGT0003,Negeri Sembilan
POL0000350,PTP000423,Family Takaful - Retirement,Family,True,2026-07-21,2036-07-18,10,Monthly,425.19,Matured,AGT0120,Kuala Lumpur
POL0000351,PTP001311,Family Takaful - Retirement,Family,True,2022-07-04,2032-07-01,10,Monthly,1685.6,Active,AGT0015,Sabah
POL0000352,PTP001580,Personal Accident Takaful,General,False,2021-11-08,2022-11-08,1,Quarterly,102.96,Active,AGT0082,Melaka
POL0000353,PTP000743,Fire Takaful,General,False,2022-12-20,2023-12-20,1,Quarterly,1286.64,Active,AGT0098,Kelantan
POL0000354,PTP001773,Motor Takaful,General,False,2025-10-01,2045-09-26,20,Quarterly,387.87,Active,AGT0060,Kedah
POL0000355,PTP002201,Medical & Health Takaful,Family,False,2022-01-18,2042-01-13,20,Monthly,537.59,Active,AGT0139,Sarawak
POL0000356,PTP002494,Fire Takaful,General,False,2021-03-08,2041-03-03,20,Semi-Annual,1596.45,Active,AGT0039,Negeri Sembilan
POL0000357,PTP000010,Medical & Health Takaful,Family,False,2025-10-06,2030-10-05,5,Quarterly,1049.16,Active,AGT0049,Sarawak
POL0000358,PTP001229,Fire Takaful,General,False,2023-08-01,2028-07-30,5,Annual,551.84,Active,AGT0135,Kelantan
POL0000359,PTP001787,Motor Takaful,General,False,2023-11-09,2024-11-08,1,Semi-Annual,1040.07,Lapsed,AGT0045,Negeri Sembilan
POL0000360,PTP001021,Fire Takaful,General,False,2022-12-25,2037-12-21,15,Quarterly,1890.36,Active,AGT0088,Selangor
POL0000361,PTP001843,Family Takaful - Retirement,Family,True,2023-04-17,2033-04-14,10,Monthly,1651.33,Active,AGT0089,Sabah
POL0000362,PTP002292,Fire Takaful,General,False,2025-03-09,2045-03-04,20,Annual,580.36,Lapsed,AGT0003,Kedah
POL0000363,PTP002332,Medical & Health Takaful,Family,False,2025-09-25,2035-09-23,10,Semi-Annual,687.18,Active,AGT0121,Kelantan
POL0000364,PTP001345,Family Takaful - Education,Family,True,2023-11-26,2038-11-22,15,Quarterly,292.97,Active,AGT0088,Melaka
POL0000365,PTP000559,Motor Takaful,General,False,2026-02-09,2031-02-08,5,Semi-Annual,1872.39,Lapsed,AGT0103,Kelantan
POL0000366,PTP002115,Medical & Health Takaful,Family,False,2025-10-27,2040-10-23,15,Semi-Annual,1198.63,Active,AGT0105,Johor
POL0000367,PTP001875,Fire Takaful,General,False,2021-04-02,2036-03-29,15,Monthly,1189.27,Lapsed,AGT0113,Penang
